	Word	Bigram	Conc.M	Conc.SD	Unknown	Total	Percent_known	SUBTLEX	Dom_Pos
18935	radiology	0	2.83	1.42	0	29	1.0	103	Noun
18936	relaxer	0	2.83	1.31	0	29	1.0	2	Noun
18937	restorer	0	2.83	1.49	2	31	0.9354838709677419	11	Noun
18938	rhapsody	0	2.83	1.34	0	30	1.0	27	Noun
18939	rookie	0	2.83	1.47	0	29	1.0	252	Noun
18940	shellshock	0	2.83	1.49	0	30	1.0	0	Noun
18942	spoils	0	2.83	1.34	0	29	1.0	105	Noun
18943	stint	0	2.83	1.44	2	25	0.92	38	Noun
18944	subtraction	0	2.83	1.34	0	24	1.0	10	Noun
18945	support	0	2.83	1.29	0	30	1.0	2587	Noun
18946	surrogate	0	2.83	1.28	0	29	1.0	95	Noun
18947	sweetness	0	2.83	1.46	0	30	1.0	167	Noun
18948	takeover	0	2.83	1.44	0	29	1.0	80	Noun
18949	tradecraft	0	2.83	1.3	4	27	0.8518518518518519	2	Noun
18950	visualization	0	2.83	1.49	0	24	1.0	12	Noun
18951	zenith	0	2.83	1.61	2	25	0.92	22	Noun
18952	adjournment	0	2.82	1.33	2	30	0.9333333333333333	11	Noun
18953	barrelhead	0	2.82	1.59	4	26	0.8461538461538461	16	Noun
18954	battering	0	2.82	1.47	1	29	0.9655172413793104	28	Noun
18955	buzzword	0	2.82	1.31	2	30	0.9333333333333333	6	Noun
18957	compliment	0	2.82	1.36	0	28	1.0	523	Noun
18959	dominator	0	2.82	1.52	1	29	0.9655172413793104	9	Noun
18960	finisher	0	2.82	1.31	0	28	1.0	8	Noun
18961	gloater	0	2.82	1.39	1	29	0.9655172413793104	3	Noun
18962	groundwork	0	2.82	1.56	1	29	0.9655172413793104	23	Noun
18963	grownup	0	2.82	1.54	0	28	1.0	71	Noun
18964	hoarseness	0	2.82	1.25	0	28	1.0	7	Noun
18965	hydrophobia	0	2.82	1.61	1	29	0.9655172413793104	4	Noun
18966	hypnotism	0	2.82	1.33	0	28	1.0	15	Noun
18967	laundering	0	2.82	1.25	0	28	1.0	70	Noun
18968	misheard	0	2.82	1.47	2	30	0.9333333333333333	6	Noun
18969	nutrition	0	2.82	1.36	0	28	1.0	48	Noun
18970	orchestration	0	2.82	1.39	1	29	0.9655172413793104	6	Noun
18971	partnership	0	2.82	1.44	0	28	1.0	270	Noun
18972	perfectionist	0	2.82	1.06	0	28	1.0	40	Noun
18973	phonics	0	2.82	1.16	0	28	1.0	5	Noun
18974	populace	0	2.82	1.56	0	28	1.0	16	Noun
18975	predictor	0	2.82	1.31	1	29	0.9655172413793104	3	Noun
18976	procrastinator	0	2.82	1.47	0	28	1.0	2	Noun
18977	recreation	0	2.82	1.31	0	28	1.0	95	Noun
18978	redo	0	2.82	1.19	0	28	1.0	81	Noun
18979	rerecord	0	2.82	1.47	1	29	0.9655172413793104	2	Noun
18980	security	0	2.82	1.44	0	28	1.0	4810	Noun
18981	shuttering	0	2.82	1.28	2	30	0.9333333333333333	1	Noun
18982	sightsee	0	2.82	1.25	0	28	1.0	6	Noun
18983	substitute	0	2.82	1.52	0	28	1.0	238	Noun
18984	term	0	2.82	1.42	0	28	1.0	890	Noun
18985	tidiness	0	2.82	1.28	0	28	1.0	2	Noun
18986	vertigo	0	2.82	1.25	0	28	1.0	39	Noun
18987	virginity	0	2.82	1.42	0	28	1.0	199	Noun
18988	adjustment	0	2.81	1.33	0	27	1.0	158	Noun
18989	adolescence	0	2.81	1.38	19	5885	0.9967714528462192	44	Noun
18990	arranger	0	2.81	1.41	3	29	0.896551724137931	11	Noun
18991	blight	0	2.81	1.41	2	28	0.9285714285714286	29	Noun
18992	bombardment	0	2.81	1.44	0	26	1.0	43	Noun
18993	codefendant	0	2.81	1.55	1	28	0.9642857142857143	3	Noun
18994	compilation	0	2.81	1.39	1	27	0.9629629629629629	14	Noun
18995	complainer	0	2.81	1.47	1	28	0.9642857142857143	5	Noun
18996	constructionist	0	2.81	1.55	1	27	0.9629629629629629	1	Noun
18997	delicacy	0	2.81	1.3	1	27	0.9629629629629629	71	Noun
18998	dioxide	0	2.81	1.65	1	27	0.9629629629629629	52	Noun
18999	dissertation	0	2.81	1.44	2	28	0.9285714285714286	61	Noun
19000	domination	0	2.81	1.36	1	28	0.9642857142857143	79	Noun
19001	draughts	0	2.81	1.3	2	28	0.9285714285714286	5	Noun
19002	durability	0	2.81	1.42	0	27	1.0	11	Noun
19003	encore	0	2.81	1.3	1	28	0.9642857142857143	126	Noun
19004	evildoer	0	2.81	1.66	1	28	0.9642857142857143	3	Noun
19005	expediter	0	2.81	1.36	2	29	0.9310344827586207	6	Noun
19006	flincher	0	2.81	1.47	3	24	0.875	3	Noun
19007	importation	0	2.81	1.39	2	29	0.9310344827586207	4	Noun
19009	interconnect	0	2.81	1.33	1	28	0.9642857142857143	1	Noun
19010	interface	0	2.81	1.47	1	28	0.9642857142857143	77	Noun
19011	internment	0	2.81	1.39	4	30	0.8666666666666667	18	Noun
19012	liquidation	0	2.81	1.18	0	27	1.0	7	Noun
19013	nobility	0	2.81	1.42	1	28	0.9642857142857143	84	Noun
19014	overbuilt	0	2.81	1.41	2	28	0.9285714285714286	2	Noun
19015	periphery	0	2.81	1.52	3	30	0.9	16	Noun
19016	piracy	0	2.81	1.39	0	27	1.0	41	Noun
19017	refusal	0	2.81	1.44	0	26	1.0	66	Noun
19018	republic	0	2.81	1.39	0	27	1.0	286	Noun
19019	review	0	2.81	1.36	0	27	1.0	755	Noun
19020	shift	0	2.81	1.3	2	28	0.9285714285714286	1164	Noun
19021	singsong	0	2.81	1.33	3	29	0.896551724137931	9	Noun
19022	stamina	0	2.81	1.2	0	26	1.0	81	Noun
19024	stronghold	0	2.81	1.41	0	26	1.0	60	Noun
19026	tirade	0	2.81	1.36	2	23	0.9130434782608695	10	Noun
19027	updraft	0	2.81	1.21	3	30	0.9	8	Noun
19028	aboveboard	0	2.8	1.47	4	29	0.8620689655172413	14	Noun
19029	backer	0	2.8	1.55	2	27	0.9259259259259259	54	Noun
19031	conferencing	0	2.8	1.29	0	25	1.0	8	Noun
19032	corporal	0	2.8	1.5	4	29	0.8620689655172413	802	Noun
19033	deletion	0	2.8	1.61	2	27	0.9259259259259259	6	Noun
19034	division	0	2.8	1.35	0	30	1.0	946	Noun
19035	firebrand	0	2.8	1.29	4	29	0.8620689655172413	1	Noun
19037	frequenter	0	2.8	1.41	3	28	0.8928571428571429	2	Noun
19038	inset	0	2.8	1.22	2	27	0.9259259259259259	1	Noun
19039	moron	0	2.8	1.3	0	30	1.0	754	Noun
19040	overtime	0	2.8	1.56	0	30	1.0	318	Noun
19041	pipsqueak	0	2.8	1.42	0	30	1.0	22	Noun
19043	reflux	0	2.8	1.44	2	27	0.9259259259259259	18	Noun
19044	relationship	0	2.8	1.19	0	30	1.0	3452	Noun
19045	repressor	0	2.8	1.19	4	29	0.8620689655172413	1	Noun
19046	sacrifice	0	2.8	1.52	0	30	1.0	913	Noun
19047	surcharge	0	2.8	1.58	0	30	1.0	11	Noun
19048	theses	0	2.8	1.66	3	28	0.8928571428571429	7	Noun
19049	tidings	0	2.8	1.38	1	26	0.9615384615384616	57	Noun
19050	adultery	0	2.79	1.5	1	30	0.9666666666666667	99	Noun
19051	announcement	0	2.79	1.52	1	29	0.9655172413793104	525	Noun
19052	attractor	0	2.79	1.5	0	28	1.0	4	Noun
19053	brawn	0	2.79	1.34	0	28	1.0	29	Noun
19054	briefing	0	2.79	1.42	0	28	1.0	233	Noun
19055	chaos	0	2.79	1.32	0	29	1.0	479	Noun
19056	confederacy	0	2.79	1.63	0	29	1.0	25	Noun
19059	corporation	0	2.79	1.47	0	28	1.0	393	Noun
19060	daylong	0	2.79	1.55	1	29	0.9655172413793104	2	Noun
19061	delay	0	2.79	1.54	0	29	1.0	562	Noun
19062	direction	0	2.79	1.08	0	29	1.0	1228	Noun
19063	discount	0	2.79	1.29	0	29	1.0	243	Noun
19064	eliminator	0	2.79	1.23	0	28	1.0	3	Noun
19066	factor	0	2.79	1.45	1	29	0.9655172413793104	370	Noun
19067	furlong	0	2.79	1.5	4	28	0.8571428571428571	31	Noun
19068	imaging	0	2.79	1.4	0	28	1.0	64	Noun
19070	lesson	0	2.79	1.29	0	28	1.0	1644	Noun
19071	middleman	0	2.79	1.57	0	29	1.0	41	Noun
19072	modification	0	2.79	1.26	0	28	1.0	43	Noun
19074	order	0	2.79	1.47	0	29	1.0	7985	Noun
19075	parting	0	2.79	1.38	1	25	0.96	116	Noun
19076	pedigree	0	2.79	1.32	0	28	1.0	39	Noun
19077	phosphorescence	0	2.79	1.21	0	29	1.0	6	Noun
19078	plumper	0	2.79	1.38	3	27	0.8888888888888888	3	Noun
19079	postpartum	0	2.79	1.55	0	28	1.0	19	Noun
19080	potshot	0	2.79	1.35	3	27	0.8888888888888888	7	Noun
19081	powerhouse	0	2.79	1.52	0	29	1.0	28	Noun
19082	proportionality	0	2.79	1.55	0	28	1.0	1	Noun
19083	rebalance	0	2.79	1.11	2	31	0.9354838709677419	1	Noun
19084	redecoration	0	2.79	1.29	2	30	0.9333333333333333	6	Noun
19085	republican	0	2.79	1.62	0	28	1.0	206	Noun
19086	revival	0	2.79	1.35	0	29	1.0	60	Noun
19087	science	0	2.79	1.48	8	5879	0.998639224357884	1900	Noun
19088	seamanship	0	2.79	1.25	3	27	0.8888888888888888	13	Noun
19089	sentencing	0	2.79	1.29	2	30	0.9333333333333333	70	Noun
19090	solo	0	2.79	1.71	0	28	1.0	436	Noun
19091	struggle	0	2.79	1.42	0	28	1.0	682	Noun
19092	surname	0	2.79	1.63	0	29	1.0	48	Noun
19093	sweetheart	0	2.79	1.57	0	28	1.0	3272	Noun
19094	symmetry	0	2.79	1.5	0	28	1.0	41	Noun
19095	synch	0	2.79	1.47	3	27	0.8888888888888888	35	Noun
19096	terrorism	0	2.79	1.29	0	29	1.0	209	Noun
19097	tightness	0	2.79	1.2	0	28	1.0	6	Noun
19098	toxicity	0	2.79	1.45	0	28	1.0	24	Noun
19099	turnabout	0	2.79	1.37	0	29	1.0	10	Noun
19100	update	0	2.79	1.32	0	29	1.0	252	Noun
19101	weirdo	0	2.79	1.61	0	29	1.0	162	Noun
19102	administration	0	2.78	1.45	0	27	1.0	387	Noun
19103	blamer	0	2.78	1.45	3	30	0.9	1	Noun
19104	compromiser	0	2.78	1.42	1	28	0.9642857142857143	1	Noun
19105	crusade	0	2.78	1.4	0	27	1.0	194	Noun
19106	decider	0	2.78	1.19	2	29	0.9310344827586207	6	Noun
19107	decontamination	0	2.78	1.37	0	27	1.0	24	Noun
19108	deepness	0	2.78	1.37	0	27	1.0	1	Noun
19110	dreamboat	0	2.78	1.45	2	29	0.9310344827586207	21	Noun
19111	dud	0	2.78	1.5	2	29	0.9310344827586207	64	Noun
19112	explainer	0	2.78	1.55	1	28	0.9642857142857143	1	Noun
19113	forecast	0	2.78	1.48	0	27	1.0	96	Noun
19114	furies	0	2.78	1.41	4	27	0.8518518518518519	17	Noun
19115	grubbiness	0	2.78	1.51	3	26	0.8846153846153846	1	Noun
19116	hodgepodge	0	2.78	1.4	2	29	0.9310344827586207	7	Noun
19117	hypnosis	0	2.78	1.4	0	27	1.0	101	Noun
19118	indices	0	2.78	1.73	2	25	0.92	2	Noun
19119	interoffice	0	2.78	1.22	1	28	0.9642857142857143	23	Noun
19120	jaunt	0	2.78	1.19	1	28	0.9642857142857143	19	Noun
19121	knighthood	0	2.78	1.48	0	27	1.0	26	Noun
19122	laughingstock	0	2.78	1.42	1	28	0.9642857142857143	52	Noun
19123	licensure	0	2.78	1.41	3	26	0.8846153846153846	1	Noun
19124	luminary	0	2.78	1.13	3	26	0.8846153846153846	5	Noun
19125	motherland	0	2.78	1.5	1	28	0.9642857142857143	24	Noun
19127	pharmacology	0	2.78	1.53	1	28	0.9642857142857143	5	Noun
19128	reenlist	0	2.78	1.34	3	30	0.9	10	Noun
19129	retrial	0	2.78	1.34	2	29	0.9310344827586207	21	Noun
19130	saboteur	0	2.78	1.37	2	29	0.9310344827586207	28	Noun
19131	sendoff	0	2.78	1.34	1	28	0.9642857142857143	16	Noun
19132	shakeup	0	2.78	1.4	2	29	0.9310344827586207	3	Noun
19133	sideway	0	2.78	1.48	4	27	0.8518518518518519	1	Noun
19134	squalor	0	2.78	1.37	3	30	0.9	15	Noun
19136	surge	0	2.78	1.28	0	27	1.0	94	Noun
19137	trimester	0	2.78	1.28	0	27	1.0	43	Noun
19138	warpath	0	2.78	1.45	0	27	1.0	44	Noun
19139	abridge	0	2.77	1.53	0	26	1.0	1	Noun
19140	aeration	0	2.77	1.28	0	30	1.0	1	Noun
19141	babyhood	0	2.77	1.11	2	28	0.9285714285714286	1	Noun
19142	confessional	0	2.77	1.48	1	27	0.9629629629629629	66	Noun
19143	decease	0	2.77	1.61	0	26	1.0	2	Noun
19144	denomination	0	2.77	1.28	0	30	1.0	18	Noun
19145	detoxifier	0	2.77	1.41	2	24	0.9166666666666666	1	Noun
19146	dictatorship	0	2.77	1.48	0	30	1.0	47	Noun
19147	disturber	0	2.77	1.42	1	27	0.9629629629629629	1	Noun
19148	dweeb	0	2.77	1.53	2	28	0.9285714285714286	28	Noun
19149	enquiry	0	2.77	1.34	3	29	0.896551724137931	9	Noun
19150	expatriate	0	2.77	1.34	3	29	0.896551724137931	9	Noun
19151	judgeship	0	2.77	1.42	3	29	0.896551724137931	10	Noun
19152	leadoff	0	2.77	1.56	1	27	0.9629629629629629	5	Noun
19153	provoker	0	2.77	1.24	1	27	0.9629629629629629	1	Noun
19154	quietness	0	2.77	1.45	1	27	0.9629629629629629	6	Noun
19155	reiteration	0	2.77	1.31	2	28	0.9285714285714286	1	Noun
19156	rematch	0	2.77	1.38	0	30	1.0	73	Noun
19157	returner	0	2.77	1.34	3	25	0.88	1	Noun
19158	rollback	0	2.77	1.34	2	28	0.9285714285714286	1	Noun
19159	sleeplessness	0	2.77	1.5	0	30	1.0	4	Noun
19160	squelching	0	2.77	1.23	2	24	0.9166666666666666	5	Noun
19161	washout	0	2.77	1.39	2	28	0.9285714285714286	38	Noun
19162	whiff	0	2.77	1.37	0	26	1.0	127	Noun
19163	anticoagulation	0	2.76	1.56	4	29	0.8620689655172413	2	Noun
19165	boogieman	0	2.76	1.71	0	25	1.0	3	Noun
19166	boycott	0	2.76	1.43	0	29	1.0	49	Noun
19167	breathlessness	0	2.76	1.3	1	26	0.9615384615384616	2	Noun
19168	captivity	0	2.76	1.33	0	29	1.0	64	Noun
19169	charm	0	2.76	1.35	0	29	1.0	794	Noun
19170	commerce	0	2.76	1.35	1	30	0.9666666666666667	177	Noun
19171	devastation	0	2.76	1.35	0	29	1.0	49	Noun
19172	dividend	0	2.76	1.38	0	29	1.0	19	Noun
19173	doer	0	2.76	1.46	0	29	1.0	21	Noun
19174	endocrinology	0	2.76	1.61	0	25	1.0	4	Noun
19175	entanglement	0	2.76	1.27	0	29	1.0	8	Noun
19176	exhibitionism	0	2.76	1.21	0	29	1.0	6	Noun
19177	expenditure	0	2.76	1.43	0	29	1.0	14	Noun
19179	fatherhood	0	2.76	1.38	0	29	1.0	23	Noun
19180	finale	0	2.76	1.55	0	29	1.0	125	Noun
19181	fluster	0	2.76	1.46	0	29	1.0	3	Noun
19182	habit	0	2.76	1.3	0	25	1.0	738	Noun
19183	healing	0	2.76	1.41	0	29	1.0	326	Noun
19184	implementer	0	2.76	1.36	3	28	0.8928571428571429	1	Noun
19185	individualist	0	2.76	1.54	3	28	0.8928571428571429	2	Noun
19186	internationalist	0	2.76	1.46	0	29	1.0	2	Noun
19187	intimidator	0	2.76	1.23	0	25	1.0	1	Noun
19188	lifelessness	0	2.76	1.36	0	25	1.0	1	Noun
19189	maternity	0	2.76	1.21	0	29	1.0	125	Noun
19191	outburst	0	2.76	1.18	0	29	1.0	74	Noun
19192	palsy	0	2.76	1.27	4	29	0.8620689655172413	27	Noun
19193	policy	0	2.76	1.45	0	25	1.0	1378	Noun
19194	pundit	0	2.76	1.45	2	27	0.9259259259259259	1	Noun
19195	roleplaying	0	2.76	1.27	1	26	0.9615384615384616	1	Noun
19196	romp	0	2.76	1.3	0	25	1.0	27	Noun
19197	sigma	0	2.76	1.54	4	29	0.8620689655172413	38	Noun
19198	slurry	0	2.76	1.27	3	28	0.8928571428571429	2	Noun
19199	sovereignty	0	2.76	1.48	1	30	0.9666666666666667	29	Noun
19200	stead	0	2.76	1.54	1	26	0.9615384615384616	54	Noun
19201	stealth	0	2.76	1.27	0	29	1.0	142	Noun
19203	thinness	0	2.76	1.27	0	25	1.0	5	Noun
19204	uptake	0	2.76	1.54	2	27	0.9259259259259259	8	Noun
19205	antagonist	0	2.75	1.46	0	28	1.0	13	Noun
19206	bestiality	0	2.75	1.32	0	28	1.0	18	Noun
19207	biosynthesis	0	2.75	1.39	2	26	0.9230769230769231	9	Noun
19208	bounciness	0	2.75	1.36	0	24	1.0	1	Noun
19209	breakdown	0	2.75	1.51	0	28	1.0	373	Noun
19210	chauvinist	0	2.75	1.67	1	29	0.9655172413793104	30	Noun
19212	cliffy	0	2.75	1.45	4	28	0.8571428571428571	2	Noun
19213	coalition	0	2.75	1.43	2	30	0.9333333333333333	92	Noun
19214	cohort	0	2.75	1.39	3	27	0.8888888888888888	10	Noun
19215	dictation	0	2.75	1.4	0	28	1.0	48	Noun
19216	engagement	0	2.75	1.46	0	28	1.0	666	Noun
19217	ghostwrite	0	2.75	1.39	4	28	0.8571428571428571	1	Noun
19218	immunotherapy	0	2.75	1.59	4	28	0.8571428571428571	1	Noun
19220	linkage	0	2.75	1.27	3	31	0.9032258064516129	15	Noun
19221	pressurization	0	2.75	1.55	1	29	0.9655172413793104	9	Noun
19222	proposal	0	2.75	1.32	0	28	1.0	448	Noun
19223	reduction	0	2.75	1.48	0	28	1.0	88	Noun
19224	rendezvous	0	2.75	1.4	1	29	0.9655172413793104	312	Noun
19225	retort	0	2.75	1.36	2	26	0.9230769230769231	13	Noun
19227	silliness	0	2.75	1.21	0	28	1.0	21	Noun
19228	wayside	0	2.75	1.4	0	28	1.0	13	Noun
19229	amino	0	2.74	1.71	3	26	0.8846153846153846	31	Noun
19230	amount	0	2.74	1.29	0	31	1.0	1262	Noun
19231	appetite	0	2.74	1.35	0	27	1.0	456	Noun
19232	approach	0	2.74	1.35	0	27	1.0	1070	Noun
19233	arithmetic	0	2.74	1.55	0	31	1.0	78	Noun
19234	augmentation	0	2.74	1.29	2	29	0.9310344827586207	9	Noun
19235	blankness	0	2.74	1.29	1	28	0.9642857142857143	1	Noun
19236	convection	0	2.74	1.35	2	29	0.9310344827586207	4	Noun
19237	cusp	0	2.74	1.16	1	28	0.9642857142857143	14	Noun
19238	detainment	0	2.74	1.29	1	28	0.9642857142857143	6	Noun
19239	exchange	0	2.74	1.43	0	27	1.0	1031	Noun
19240	fatherland	0	2.74	1.46	3	30	0.9	39	Noun
19241	hypnotherapy	0	2.74	1.29	3	30	0.9	8	Noun
19242	indictment	0	2.74	1.35	0	27	1.0	126	Noun
19243	interaction	0	2.74	1.51	0	27	1.0	60	Noun
19245	mayday	0	2.74	1.38	2	29	0.9310344827586207	300	Noun
19246	mocker	0	2.74	1.53	0	27	1.0	5	Noun
19247	molestation	0	2.74	1.26	0	27	1.0	18	Noun
19248	mothering	0	2.74	1.23	0	27	1.0	21	Noun
19250	noisiness	0	2.74	1.4	1	28	0.9642857142857143	1	Noun
19251	oddball	0	2.74	1.32	1	28	0.9642857142857143	34	Noun
19252	outtake	0	2.74	1.42	1	24	0.9583333333333334	7	Noun
19253	payoff	0	2.74	1.32	1	28	0.9642857142857143	113	Noun
19254	pliability	0	2.74	1.43	1	28	0.9642857142857143	1	Noun
19255	publicity	0	2.74	1.32	0	27	1.0	534	Noun
19256	pungency	0	2.74	1.45	2	25	0.92	1	Noun
19257	regimen	0	2.74	1.38	0	27	1.0	40	Noun
19258	revision	0	2.74	1.56	1	28	0.9642857142857143	29	Noun
19259	sake	0	2.74	1.68	1	28	0.9642857142857143	3272	Noun
19260	sampling	0	2.74	1.26	0	27	1.0	37	Noun
19261	semi	0	2.74	1.63	2	29	0.9310344827586207	119	Noun
19262	tenderfoot	0	2.74	1.23	2	29	0.9310344827586207	25	Noun
19263	thermodynamics	0	2.74	1.53	2	29	0.9310344827586207	13	Noun
19264	advice	0	2.73	1.2	0	30	1.0	2447	Noun
19265	beginner	0	2.73	1.46	0	30	1.0	99	Noun
19266	believer	0	2.73	1.51	0	26	1.0	174	Noun
19267	brownnoser	0	2.73	1.04	3	29	0.896551724137931	1	Noun
19268	clause	0	2.73	1.48	0	26	1.0	143	Noun
19269	council	0	2.73	1.48	0	26	1.0	863	Noun
19270	curfew	0	2.73	1.44	0	30	1.0	234	Noun
19271	dandy	0	2.73	1.48	0	30	1.0	224	Noun
19272	engorgement	0	2.73	1.31	2	28	0.9285714285714286	1	Noun
19273	fader	0	2.73	1.4	4	30	0.8666666666666667	2	Noun
19274	festivity	0	2.73	1.43	0	26	1.0	8	Noun
19275	freestyle	0	2.73	1.26	0	30	1.0	56	Noun
19276	getup	0	2.73	1.34	1	27	0.9629629629629629	43	Noun
19277	grouch	0	2.73	1.44	0	30	1.0	24	Noun
19278	incandescence	0	2.73	1.43	1	27	0.9629629629629629	7	Noun
19279	indicator	0	2.73	1.4	0	26	1.0	44	Noun
19280	jihad	0	2.73	1.46	2	28	0.9285714285714286	39	Noun
19281	mantra	0	2.73	1.6	1	31	0.967741935483871	43	Noun
19282	masochist	0	2.73	1.4	1	27	0.9629629629629629	32	Noun
19283	nexus	0	2.73	1.64	4	30	0.8666666666666667	57	Noun
19284	orthography	0	2.73	1.46	4	30	0.8666666666666667	1	Noun
19285	preface	0	2.73	1.26	0	30	1.0	28	Noun
19286	repayment	0	2.73	1.53	0	30	1.0	12	Noun
19287	repose	0	2.73	1.51	2	28	0.9285714285714286	29	Noun
19288	shakedown	0	2.73	1.37	1	27	0.9629629629629629	46	Noun
19289	snitcher	0	2.73	1.28	3	25	0.88	2	Noun
19290	sourpuss	0	2.73	1.56	3	29	0.896551724137931	25	Noun
19291	vegetarianism	0	2.73	1.41	0	30	1.0	3	Noun
19292	abrasiveness	0	2.72	1.31	0	29	1.0	2	Noun
19293	activity	0	2.72	1.4	0	25	1.0	657	Noun
19294	advocate	0	2.72	1.49	0	29	1.0	113	Noun
19295	blockbuster	0	2.72	1.31	0	25	1.0	54	Noun
19296	christening	0	2.72	1.33	0	29	1.0	38	Noun
19297	debt	0	2.72	1.36	0	29	1.0	725	Noun
19298	dexterity	0	2.72	1.46	0	29	1.0	21	Noun
19299	dilapidation	0	2.72	1.34	2	27	0.9259259259259259	1	Noun
19300	directive	0	2.72	1.36	0	29	1.0	90	Noun
19301	displacement	0	2.72	1.39	0	29	1.0	43	Noun
19302	dryness	0	2.72	1.51	0	29	1.0	7	Noun
19303	enshrine	0	2.72	1.28	4	29	0.8620689655172413	2	Noun
19304	eradicator	0	2.72	1.36	1	30	0.9666666666666667	3	Noun
19305	fact	0	2.72	1.56	0	29	1.0	8801	Noun
19306	grump	0	2.72	1.31	0	29	1.0	17	Noun
19307	heft	0	2.72	1.4	4	29	0.8620689655172413	10	Noun
19308	hypochondria	0	2.72	1.28	0	29	1.0	8	Noun
19309	maidenhood	0	2.72	1.41	1	30	0.9666666666666667	6	Noun
19310	management	0	2.72	1.31	0	29	1.0	594	Noun
19311	misfit	0	2.72	1.49	0	25	1.0	30	Noun
19312	nosiness	0	2.72	1.36	1	30	0.9666666666666667	1	Noun
19313	opportunist	0	2.72	1.53	0	29	1.0	18	Noun
19314	outing	0	2.72	1.41	0	29	1.0	51	Noun
19315	overpopulation	0	2.72	1.44	0	29	1.0	1	Noun
19316	paradise	0	2.72	1.31	0	29	1.0	676	Noun
19317	physiology	0	2.72	1.49	0	25	1.0	49	Noun
19318	presence	0	2.72	1.22	0	29	1.0	1064	Noun
19319	ragtag	0	2.72	1.46	4	29	0.8620689655172413	9	Noun
19320	rants	0	2.72	1.36	0	29	1.0	10	Noun
19322	sadist	0	2.72	1.31	1	30	0.9666666666666667	55	Noun
19323	saturation	0	2.72	1.49	0	29	1.0	28	Noun
19324	smartass	0	2.72	1.53	0	29	1.0	36	Noun
19325	soliloquy	0	2.72	1.28	2	27	0.9259259259259259	15	Noun
19326	theme	0	2.72	1.53	0	29	1.0	710	Noun
19327	trait	0	2.72	1.41	0	29	1.0	55	Noun
19328	trauma	0	2.72	1.44	1	30	0.9666666666666667	869	Noun
19329	treble	0	2.72	1.46	0	29	1.0	9	Noun
19330	trillion	0	2.72	1.24	0	25	1.0	52	Noun
19331	undulation	0	2.72	1.43	4	29	0.8620689655172413	1	Noun
19332	whopper	0	2.72	1.43	0	25	1.0	43	Noun
19334	access	0	2.71	1.44	0	28	1.0	1615	Noun
19335	commotion	0	2.71	1.38	0	28	1.0	106	Noun
19337	cootie	0	2.71	1.54	4	32	0.875	9	Noun
19338	credit	0	2.71	1.49	1	29	0.9655172413793104	2337	Noun
19339	cult	0	2.71	1.51	0	28	1.0	227	Noun
19340	downer	0	2.71	1.38	1	29	0.9655172413793104	42	Noun
19341	dynamo	0	2.71	1.65	4	28	0.8571428571428571	26	Noun
19342	enormousness	0	2.71	1.54	2	30	0.9333333333333333	1	Noun
19343	escrow	0	2.71	1.63	4	28	0.8571428571428571	79	Noun
19344	flattery	0	2.71	1.41	0	28	1.0	70	Noun
19345	fortnight	0	2.71	1.58	2	30	0.9333333333333333	46	Noun
19346	looseness	0	2.71	1.18	0	28	1.0	4	Noun
19347	malformation	0	2.71	1.08	1	29	0.9655172413793104	6	Noun
19348	moocher	0	2.71	1.18	0	28	1.0	14	Noun
19349	pregame	0	2.71	1.24	1	29	0.9655172413793104	6	Noun
19350	procreation	0	2.71	1.36	1	29	0.9655172413793104	21	Noun
19351	quotient	0	2.71	1.56	1	29	0.9655172413793104	17	Noun
19352	reinsertion	0	2.71	1.49	2	26	0.9230769230769231	2	Noun
19353	sellout	0	2.71	1.33	0	28	1.0	33	Noun
19354	shocker	0	2.71	1.33	1	29	0.9655172413793104	48	Noun
19355	slipstream	0	2.71	1.61	2	30	0.9333333333333333	144	Noun
19356	stereotyping	0	2.71	1.46	0	28	1.0	2	Noun
19357	swiftness	0	2.71	1.44	1	29	0.9655172413793104	4	Noun
19358	tussle	0	2.71	1.27	4	28	0.8571428571428571	24	Noun
19359	underclass	0	2.71	1.3	1	29	0.9655172413793104	3	Noun
19360	underdog	0	2.71	1.58	0	28	1.0	49	Noun
19361	undernourishment	0	2.71	1.38	0	28	1.0	1	Noun
19362	vagrancy	0	2.71	1.3	0	31	1.0	27	Noun
19363	vampirism	0	2.71	1.37	2	26	0.9230769230769231	7	Noun
19364	apprenticeship	0	2.7	1.56	0	27	1.0	7	Noun
19365	cadence	0	2.7	1.32	2	29	0.9310344827586207	15	Noun
19366	connoisseur	0	2.7	1.51	1	28	0.9642857142857143	31	Noun
19367	contamination	0	2.7	1.38	0	27	1.0	60	Noun
19368	conversationalist	0	2.7	1.41	0	27	1.0	23	Noun
19369	coverage	0	2.7	1.18	0	30	1.0	318	Noun
19370	crosscurrent	0	2.7	1.11	4	27	0.8518518518518519	1	Noun
19371	delegation	0	2.7	1.46	0	27	1.0	70	Noun
19372	disturbance	0	2.7	1.61	0	27	1.0	201	Noun
19373	emigration	0	2.7	1.3	0	27	1.0	13	Noun
19374	encourager	0	2.7	1.35	1	28	0.9642857142857143	1	Noun
19375	epidemiology	0	2.7	1.46	1	28	0.9642857142857143	7	Noun
19376	equilateral	0	2.7	1.64	0	27	1.0	2	Noun
19377	ghoul	0	2.7	1.38	3	30	0.9	52	Noun
19378	grief	0	2.7	1.64	0	30	1.0	552	Noun
